EmployeeID,Wage,HiredOn,Branch#,Current status,Position,Role,AvgWorkingHours/Week,ApplicantID,emp_id,app_id,branch,status,role,wage,position,hours,is_exited,is_fired,tenure_days,tenure_months,role_level,wage_num,hours_bracket,avg_score,max_score,num_reviews,score_trend,perf_tier,first_promo_date,was_promoted,ReasonForLeaving,PastRelevantExperience,YearsOfRelevantExperience,HighestEducationLevel,YearOfBirth,age,age_group,days_to_promo,months_to_promo,is_hp,tenure_bracket
5575,Premium,2025-03-19,4,Left,full-time,Server Assistant,33.6,105798,5575,105798,4,Left,Server Assistant,Premium,full-time,33.6,1,0,360,11.8,2,3,Full-time (32h+),63.65,63.65,1,0.0,Low Performer,,0,Better Offer,False,0,Associate Degree,2001,25,23-27,,,0,6-12 mo
5692,Competitive,2021-01-17,4,Left,full-time,Server Assistant,35.7,106994,5692,106994,4,Left,Server Assistant,Competitive,full-time,35.7,1,0,1882,61.8,2,2,Full-time (32h+),74.73,74.73,1,0.0,Low Performer,,0,Burntout,True,3,High School,2001,25,23-27,,,0,24+ mo
6047,Minimum,2024-06-27,4,Left,part-time,Server Assistant,18.1,110322,6047,110322,4,Left,Server Assistant,Minimum,part-time,18.1,1,0,625,20.5,2,1,Part-time (<20h),87.49,87.49,1,0.0,High Performer,,0,Lack of Growth,True,4,Master,1998,28,28-34,,,1,18-24 mo
5896,Minimum,2022-07-25,4,Left,part-time,Server Assistant,19.3,109050,5896,109050,4,Left,Server Assistant,Minimum,part-time,19.3,1,0,1328,43.6,2,1,Part-time (<20h),65.82,65.82,1,0.0,Low Performer,,0,Insufficient Wages,True,1,Associate Degree,2003,23,23-27,,,0,24+ mo
5469,Competitive,2025-07-03,4,Left,part-time,Server Assistant,16.0,104815,5469,104815,4,Left,Server Assistant,Competitive,part-time,16.0,1,0,254,8.3,2,2,Part-time (<20h),70.5,70.5,1,0.0,Low Performer,,0,Lack of Growth,True,5,Associate Degree,1992,34,28-34,,,0,6-12 mo
5319,Minimum,2024-08-29,4,Left,full-time,Server Assistant,33.0,103500,5319,103500,4,Left,Server Assistant,Minimum,full-time,33.0,1,0,562,18.5,2,1,Full-time (32h+),66.15,66.15,1,0.0,Low Performer,,0,Insufficient Wages,False,0,High School,2006,20,Under 23 (Student-age),,,0,18-24 mo
6015,Premium,2023-12-05,4,Left,full-time,Server Assistant,34.9,110064,6015,110064,4,Left,Server Assistant,Premium,full-time,34.9,1,0,830,27.3,2,3,Full-time (32h+),79.22,79.22,1,0.0,Low Performer,,0,Poor Management,True,4,Bachelor,2005,21,Under 23 (Student-age),,,0,24+ mo
5263,Minimum,2023-03-27,4,Left,full-time,Server Assistant,36.2,102818,5263,102818,4,Left,Server Assistant,Minimum,full-time,36.2,1,0,1083,35.6,2,1,Full-time (32h+),66.98,66.98,1,0.0,Low Performer,,0,Poor Management,True,1,Associate Degree,2003,23,23-27,,,0,24+ mo
5053,Competitive,2023-06-29,4,Left,part-time,Server Assistant,18.0,100663,5053,100663,4,Left,Server Assistant,Competitive,part-time,18.0,1,0,989,32.5,2,2,Part-time (<20h),65.78,65.78,1,0.0,Low Performer,,0,Burntout,True,1,High School,2003,23,23-27,,,0,24+ mo
5235,Competitive,2024-04-03,4,Left,part-time,Server Assistant,19.4,102521,5235,102521,4,Left,Server Assistant,Competitive,part-time,19.4,1,0,710,23.3,2,2,Part-time (<20h),61.79,61.79,1,0.0,Low Performer,,0,Relocation,True,1,Associate Degree,2003,23,23-27,,,0,18-24 mo
5359,Minimum,2021-08-25,4,Left,part-time,Server Assistant,17.5,103793,5359,103793,4,Left,Server Assistant,Minimum,part-time,17.5,1,0,1662,54.6,2,1,Part-time (<20h),87.97,87.97,1,0.0,High Performer,,0,Insufficient Wages,True,3,Bachelor,2005,21,Under 23 (Student-age),,,1,24+ mo
5897,Competitive,2021-09-08,4,Left,full-time,Server Assistant,37.4,109062,5897,109062,4,Left,Server Assistant,Competitive,full-time,37.4,1,0,1648,54.1,2,2,Full-time (32h+),58.19,58.19,1,0.0,Low Performer,,0,Burntout,True,8,Associate Degree,1998,28,28-34,,,0,24+ mo
5111,Competitive,2024-03-06,4,Left,full-time,Server Assistant,31.8,101223,5111,101223,4,Left,Server Assistant,Competitive,full-time,31.8,1,0,738,24.2,2,2,Mid (20-32h),78.79,78.79,1,0.0,Low Performer,,0,Burntout,True,4,Associate Degree,1999,27,23-27,,,0,24+ mo
5989,Competitive,2025-07-06,4,Left,full-time,Server Assistant,35.9,109925,5989,109925,4,Left,Server Assistant,Competitive,full-time,35.9,1,0,251,8.2,2,2,Full-time (32h+),74.81,74.81,1,0.0,Low Performer,,0,Better Offer,True,2,High School,2006,20,Under 23 (Student-age),,,0,6-12 mo
5198,Minimum,2021-12-09,4,Left,part-time,Server Assistant,17.7,102108,5198,102108,4,Left,Server Assistant,Minimum,part-time,17.7,1,0,1556,51.1,2,1,Part-time (<20h),64.42,64.42,1,0.0,Low Performer,,0,Better Offer,True,5,Associate Degree,2003,23,23-27,,,0,24+ mo
5537,Competitive,2024-05-06,4,Fired,part-time,Server Assistant,17.3,105423,5537,105423,4,Fired,Server Assistant,Competitive,part-time,17.3,1,1,677,22.2,2,2,Part-time (<20h),73.88,73.88,1,0.0,Low Performer,,0,Performance,True,7,Master,2001,25,23-27,,,0,18-24 mo
5660,Minimum,2024-11-18,4,Left,part-time,Server Assistant,17.7,106670,5660,106670,4,Left,Server Assistant,Minimum,part-time,17.7,1,0,481,15.8,2,1,Part-time (<20h),78.13,78.13,1,0.0,Low Performer,,0,Burntout,True,2,Associate Degree,1998,28,28-34,,,0,12-18 mo
5694,Competitive,2021-08-20,4,Left,full-time,Server Assistant,33.9,107007,5694,107007,4,Left,Server Assistant,Competitive,full-time,33.9,1,0,1667,54.8,2,2,Full-time (32h+),65.55,65.55,1,0.0,Low Performer,,0,Better Offer,True,5,High School,2002,24,23-27,,,0,24+ mo
6038,Minimum,2025-08-30,4,Fired,full-time,Server Assistant,35.7,110256,6038,110256,4,Fired,Server Assistant,Minimum,full-time,35.7,1,1,196,6.4,2,1,Full-time (32h+),82.17,82.17,1,0.0,Medium Performer,,0,Performance,True,2,Bachelor,2000,26,23-27,,,0,6-12 mo
5713,Competitive,2022-12-07,4,Left,full-time,Server Assistant,36.9,107175,5713,107175,4,Left,Server Assistant,Competitive,full-time,36.9,1,0,1193,39.2,2,2,Full-time (32h+),88.02,88.02,1,0.0,High Performer,,0,Better Offer,True,3,Bachelor,2000,26,23-27,,,1,24+ mo
5538,Competitive,2022-11-22,4,Left,part-time,Server Assistant,20.4,105444,5538,105444,4,Left,Server Assistant,Competitive,part-time,20.4,1,0,1208,39.7,2,2,Mid (20-32h),70.4,70.4,1,0.0,Low Performer,,0,Insufficient Wages,True,5,Bachelor,2002,24,23-27,,,0,24+ mo
5282,Minimum,2025-09-23,4,Left,part-time,Server Assistant,17.5,103001,5282,103001,4,Left,Server Assistant,Minimum,part-time,17.5,1,0,172,5.7,2,1,Part-time (<20h),82.43,82.43,1,0.0,Medium Performer,,0,Better Offer,True,2,Associate Degree,1999,27,23-27,,,0,0-6 mo
6054,Competitive,2021-12-04,4,Left,part-time,Server Assistant,18.9,110421,6054,110421,4,Left,Server Assistant,Competitive,part-time,18.9,1,0,1561,51.3,2,2,Part-time (<20h),58.91,58.91,1,0.0,Low Performer,,0,Burntout,True,6,Associate Degree,2003,23,23-27,,,0,24+ mo
5503,Minimum,2021-02-18,4,Left,full-time,Server Assistant,33.5,105174,5503,105174,4,Left,Server Assistant,Minimum,full-time,33.5,1,0,1850,60.8,2,1,Full-time (32h+),81.24,81.24,1,0.0,Medium Performer,,0,Lack of Growth,True,3,High School,2003,23,23-27,,,0,24+ mo
5741,Minimum,2025-01-22,4,Left,full-time,Server Assistant,34.8,107420,5741,107420,4,Left,Server Assistant,Minimum,full-time,34.8,1,0,416,13.7,2,1,Full-time (32h+),66.88,66.88,1,0.0,Low Performer,,0,Lack of Growth,True,1,Associate Degree,2001,25,23-27,,,0,12-18 mo
5738,Minimum,2024-04-09,4,Left,full-time,Server Assistant,35.0,107377,5738,107377,4,Left,Server Assistant,Minimum,full-time,35.0,1,0,704,23.1,2,1,Full-time (32h+),79.32,79.32,1,0.0,Medium Performer,,0,Poor Management,True,2,Associate Degree,2005,21,Under 23 (Student-age),,,0,18-24 mo
5275,Competitive,2023-04-14,4,Fired,part-time,Server Assistant,18.0,102922,5275,102922,4,Fired,Server Assistant,Competitive,part-time,18.0,1,1,1065,35.0,2,2,Part-time (<20h),83.44,83.44,1,0.0,Medium Performer,,0,Policy Violation,True,3,Master,2000,26,23-27,,,0,24+ mo
5501,Minimum,2022-07-09,4,Left,part-time,Server Assistant,18.2,105135,5501,105135,4,Left,Server Assistant,Minimum,part-time,18.2,1,0,1344,44.2,2,1,Part-time (<20h),77.47,77.47,1,0.0,Low Performer,,0,Burntout,True,2,High School,2005,21,Under 23 (Student-age),,,0,24+ mo
5737,Competitive,2023-08-06,4,Left,part-time,Server Assistant,18.4,107375,5737,107375,4,Left,Server Assistant,Competitive,part-time,18.4,1,0,951,31.2,2,2,Part-time (<20h),74.2,74.2,1,0.0,Low Performer,,0,Relocation,True,3,High School,2006,20,Under 23 (Student-age),,,0,24+ mo
5017,Competitive,2021-10-28,4,Fired,full-time,Server Assistant,36.2,100153,5017,100153,4,Fired,Server Assistant,Competitive,full-time,36.2,1,1,1598,52.5,2,2,Full-time (32h+),70.23,70.23,1,0.0,Low Performer,,0,Attendance,True,6,Master,2003,23,23-27,,,0,24+ mo
5069,Premium,2022-11-09,4,Left,full-time,Server Assistant,36.4,100851,5069,100851,4,Left,Server Assistant,Premium,full-time,36.4,1,0,1221,40.1,2,3,Full-time (32h+),84.72,84.72,1,0.0,Medium Performer,,0,Insufficient Wages,True,3,Master,2002,24,23-27,,,0,24+ mo
5593,Premium,2024-09-27,4,Fired,full-time,Server Assistant,36.3,105932,5593,105932,4,Fired,Server Assistant,Premium,full-time,36.3,1,1,533,17.5,2,3,Full-time (32h+),74.01,74.01,1,0.0,Low Performer,,0,Policy Violation,True,2,Associate Degree,2002,24,23-27,,,0,12-18 mo
5462,Premium,2024-03-21,4,Left,part-time,Server Assistant,16.1,104750,5462,104750,4,Left,Server Assistant,Premium,part-time,16.1,1,0,723,23.8,2,3,Part-time (<20h),64.66,64.66,1,0.0,Low Performer,,0,Insufficient Wages,True,1,High School,1998,28,28-34,,,0,18-24 mo
5786,Minimum,2021-10-27,4,Left,part-time,Server Assistant,15.1,107850,5786,107850,4,Left,Server Assistant,Minimum,part-time,15.1,1,0,1599,52.5,2,1,Part-time (<20h),85.91,85.91,1,0.0,High Performer,,0,Relocation,True,2,Bachelor,2003,23,23-27,,,1,24+ mo
5317,Minimum,2022-06-02,4,Left,part-time,Server Assistant,18.6,103478,5317,103478,4,Left,Server Assistant,Minimum,part-time,18.6,1,0,1381,45.4,2,1,Part-time (<20h),89.14,89.14,1,0.0,High Performer,,0,Better Offer,True,3,Bachelor,2000,26,23-27,,,1,24+ mo
5910,Minimum,2023-02-13,4,Fired,full-time,Server Assistant,35.0,109221,5910,109221,4,Fired,Server Assistant,Minimum,full-time,35.0,1,1,1125,37.0,2,1,Full-time (32h+),64.68,64.68,1,0.0,Low Performer,,0,Performance,True,5,Associate Degree,2000,26,23-27,,,0,24+ mo
5500,Premium,2021-08-02,4,Left,full-time,Server Assistant,38.0,105131,5500,105131,4,Left,Server Assistant,Premium,full-time,38.0,1,0,1685,55.4,2,3,Full-time (32h+),66.92,66.92,1,0.0,Low Performer,,0,Poor Management,True,9,Bachelor,2000,26,23-27,,,0,24+ mo
5895,Competitive,2025-08-29,4,Fired,full-time,Server Assistant,33.0,109039,5895,109039,4,Fired,Server Assistant,Competitive,full-time,33.0,1,1,197,6.5,2,2,Full-time (32h+),89.65,89.65,1,0.0,High Performer,,0,Performance,True,4,Bachelor,2004,22,Under 23 (Student-age),,,1,6-12 mo
5000,Competitive,2024-09-17,4,Left,part-time,Server Assistant,18.0,100001,5000,100001,4,Left,Server Assistant,Competitive,part-time,18.0,1,0,543,17.8,2,2,Part-time (<20h),78.3,78.3,1,0.0,Low Performer,,0,Poor Management,True,2,Bachelor,2002,24,23-27,,,0,12-18 mo
5654,Minimum,2021-09-01,4,Left,part-time,Server Assistant,16.3,106602,5654,106602,4,Left,Server Assistant,Minimum,part-time,16.3,1,0,1655,54.4,2,1,Part-time (<20h),96.8,96.8,1,0.0,High Performer,,0,Better Offer,True,2,Bachelor,2000,26,23-27,,,1,24+ mo
5599,Minimum,2021-09-10,4,Left,part-time,Server Assistant,17.3,106009,5599,106009,4,Left,Server Assistant,Minimum,part-time,17.3,1,0,1646,54.1,2,1,Part-time (<20h),72.39,72.39,1,0.0,Low Performer,,0,Burntout,True,8,Bachelor,2001,25,23-27,,,0,24+ mo
5864,Premium,2022-04-03,4,Left,full-time,Server Assistant,33.6,108615,5864,108615,4,Left,Server Assistant,Premium,full-time,33.6,1,0,1441,47.3,2,3,Full-time (32h+),76.76,76.76,1,0.0,Low Performer,,0,Insufficient Wages,True,2,High School,1994,32,28-34,,,0,24+ mo
5765,Competitive,2022-06-20,4,Left,full-time,Server Assistant,32.8,107644,5765,107644,4,Left,Server Assistant,Competitive,full-time,32.8,1,0,1363,44.8,2,2,Full-time (32h+),86.48,86.48,1,0.0,High Performer,,0,Better Offer,True,2,Bachelor,2004,22,Under 23 (Student-age),,,1,24+ mo
5256,Minimum,2025-11-15,4,Left,full-time,Server Assistant,35.1,102749,5256,102749,4,Left,Server Assistant,Minimum,full-time,35.1,1,0,119,3.9,2,1,Full-time (32h+),83.78,83.78,1,0.0,Medium Performer,,0,Lack of Growth,True,2,High School,2007,19,Under 23 (Student-age),,,0,0-6 mo
5411,Competitive,2022-08-28,4,Left,part-time,Server Assistant,14.6,104359,5411,104359,4,Left,Server Assistant,Competitive,part-time,14.6,1,0,1294,42.5,2,2,Part-time (<20h),74.53,74.53,1,0.0,Low Performer,,0,Better Offer,True,3,Associate Degree,2003,23,23-27,,,0,24+ mo
5565,Premium,2022-02-12,4,Left,part-time,Server Assistant,18.5,105685,5565,105685,4,Left,Server Assistant,Premium,part-time,18.5,1,0,1491,49.0,2,3,Part-time (<20h),80.8,80.8,1,0.0,Medium Performer,,0,Better Offer,True,5,Bachelor,2004,22,Under 23 (Student-age),,,0,24+ mo
5246,Competitive,2023-07-24,4,Left,part-time,Server Assistant,17.4,102614,5246,102614,4,Left,Server Assistant,Competitive,part-time,17.4,1,0,964,31.7,2,2,Part-time (<20h),76.56,76.56,1,0.0,Low Performer,,0,Lack of Growth,False,0,Bachelor,2004,22,Under 23 (Student-age),,,0,24+ mo
5157,Competitive,2024-11-02,4,Left,full-time,Host,31.7,101694,5157,101694,4,Left,Host,Competitive,full-time,31.7,1,0,497,16.3,1,2,Mid (20-32h),75.69,75.69,1,0.0,Low Performer,,0,Insufficient Wages,False,0,Bachelor,2004,22,Under 23 (Student-age),,,0,12-18 mo
5345,Minimum,2024-10-27,4,Left,part-time,Host,16.1,103705,5345,103705,4,Left,Host,Minimum,part-time,16.1,1,0,503,16.5,1,1,Part-time (<20h),73.5,73.5,1,0.0,Low Performer,,0,Poor Management,True,1,Master,1999,27,23-27,,,0,12-18 mo
5179,Competitive,2021-09-29,4,Left,full-time,Host,31.6,101968,5179,101968,4,Left,Host,Competitive,full-time,31.6,1,0,1627,53.4,1,2,Mid (20-32h),74.1,74.1,1,0.0,Low Performer,,0,Better Offer,True,8,Bachelor,1997,29,28-34,,,0,24+ mo
5515,Competitive,2025-10-25,4,Left,part-time,Host,14.4,105239,5515,105239,4,Left,Host,Competitive,part-time,14.4,1,0,140,4.6,1,2,Part-time (<20h),71.36,71.36,1,0.0,Low Performer,,0,Lack of Growth,False,0,Bachelor,2004,22,Under 23 (Student-age),,,0,0-6 mo
5065,Minimum,2023-10-27,4,Left,full-time,Host,30.7,100806,5065,100806,4,Left,Host,Minimum,full-time,30.7,1,0,869,28.5,1,1,Mid (20-32h),86.72,86.72,1,0.0,High Performer,,0,Better Offer,True,4,Bachelor,1996,30,28-34,,,1,24+ mo
5977,Minimum,2023-08-28,4,Left,part-time,Host,13.0,109862,5977,109862,4,Left,Host,Minimum,part-time,13.0,1,0,929,30.5,1,1,Part-time (<20h),67.26,67.26,1,0.0,Low Performer,,0,Insufficient Wages,True,5,PhD,1992,34,28-34,,,0,24+ mo
5626,Competitive,2025-01-22,4,Left,full-time,Host,34.3,106319,5626,106319,4,Left,Host,Competitive,full-time,34.3,1,0,416,13.7,1,2,Full-time (32h+),58.21,58.21,1,0.0,Low Performer,,0,Insufficient Wages,False,0,High School,2001,25,23-27,,,0,12-18 mo
5060,Minimum,2021-07-13,4,Left,part-time,Host,14.0,100744,5060,100744,4,Left,Host,Minimum,part-time,14.0,1,0,1705,56.0,1,1,Part-time (<20h),93.58,93.58,1,0.0,High Performer,,0,Lack of Growth,True,2,Bachelor,2004,22,Under 23 (Student-age),,,1,24+ mo
5126,Premium,2022-03-04,4,Left,full-time,Host,30.8,101365,5126,101365,4,Left,Host,Premium,full-time,30.8,1,0,1471,48.3,1,3,Mid (20-32h),67.36,67.36,1,0.0,Low Performer,,0,Insufficient Wages,True,1,Bachelor,2001,25,23-27,,,0,24+ mo
5832,Competitive,2024-11-15,4,Left,part-time,Host,17.5,108228,5832,108228,4,Left,Host,Competitive,part-time,17.5,1,0,484,15.9,1,2,Part-time (<20h),71.88,71.88,1,0.0,Low Performer,,0,Lack of Growth,False,0,Master,1996,30,28-34,,,0,12-18 mo
5088,Minimum,2025-01-13,4,Left,full-time,Host,30.4,101010,5088,101010,4,Left,Host,Minimum,full-time,30.4,1,0,425,14.0,1,1,Mid (20-32h),76.79,76.79,1,0.0,Low Performer,,0,Burntout,True,2,Associate Degree,1996,30,28-34,,,0,12-18 mo
5484,Minimum,2024-02-20,4,Fired,part-time,Host,12.1,104982,5484,104982,4,Fired,Host,Minimum,part-time,12.1,1,1,753,24.7,1,1,Part-time (<20h),84.64,84.64,1,0.0,Medium Performer,,0,Performance,True,2,Bachelor,1999,27,23-27,,,0,24+ mo
5638,Minimum,2022-02-02,4,Left,full-time,Host,30.9,106414,5638,106414,4,Left,Host,Minimum,full-time,30.9,1,0,1501,49.3,1,1,Mid (20-32h),63.27,63.27,1,0.0,Low Performer,,0,Better Offer,True,1,Associate Degree,2003,23,23-27,,,0,24+ mo
6066,Competitive,2021-09-09,4,Left,part-time,Host,14.9,110485,6066,110485,4,Left,Host,Competitive,part-time,14.9,1,0,1647,54.1,1,2,Part-time (<20h),77.5,77.5,1,0.0,Low Performer,,0,Burntout,True,4,Associate Degree,2003,23,23-27,,,0,24+ mo
5551,Minimum,2023-11-20,5,Working,full-time,Manager,51.2,105588,5551,105588,5,Working,Manager,Minimum,full-time,51.2,0,0,845,27.8,5,1,Full-time (32h+),68.15375,72.98,8,-6.25,Low Performer,2024-12-26,1,,True,1,High School,2004,22,Under 23 (Student-age),402.0,13.2,0,24+ mo
5448,Competitive,2024-05-02,5,Working,full-time,Manager,50.9,104649,5448,104649,5,Working,Manager,Competitive,full-time,50.9,0,0,681,22.4,5,2,Full-time (32h+),90.765,92.59,6,-0.56,High Performer,2024-05-18,1,,True,2,Master,2003,23,23-27,16.0,0.5,1,18-24 mo
5097,Competitive,2024-08-17,5,Working,full-time,Manager,47.8,101101,5097,101101,5,Working,Manager,Competitive,full-time,47.8,0,0,574,18.9,5,2,Full-time (32h+),81.546,86.18,5,5.4,Medium Performer,2025-02-08,1,,True,2,High School,2007,19,Under 23 (Student-age),175.0,5.7,0,18-24 mo
5172,Minimum,2024-10-27,5,Working,full-time,Manager,49.6,101876,5172,101876,5,Working,Manager,Minimum,full-time,49.6,0,0,503,16.5,5,1,Full-time (32h+),77.3175,79.77,4,-3.11,Low Performer,2025-06-26,1,,False,0,Bachelor,1998,28,28-34,242.0,8.0,0,12-18 mo
5770,Minimum,2024-12-25,5,Working,full-time,Manager,51.7,107728,5770,107728,5,Working,Manager,Minimum,full-time,51.7,0,0,444,14.6,5,1,Full-time (32h+),82.3925,86.97,4,1.61,Medium Performer,2025-03-21,1,,True,3,Associate Degree,2002,24,23-27,86.0,2.8,0,12-18 mo
5851,Minimum,2025-02-15,5,Working,full-time,Manager,48.5,108454,5851,108454,5,Working,Manager,Minimum,full-time,48.5,0,0,392,12.9,5,1,Full-time (32h+),70.33666666666666,73.08,3,-7.57,Low Performer,2025-06-14,1,,True,5,Associate Degree,2004,22,Under 23 (Student-age),119.0,3.9,0,12-18 mo
5858,Minimum,2025-03-30,5,Working,full-time,Manager,49.7,108521,5858,108521,5,Working,Manager,Minimum,full-time,49.7,0,0,349,11.5,5,1,Full-time (32h+),70.98,73.18,3,-2.7,Low Performer,,0,,False,0,High School,2007,19,Under 23 (Student-age),,,0,6-12 mo
5981,Minimum,2025-05-10,5,Working,full-time,Shift Lead,44.5,109881,5981,109881,5,Working,Shift Lead,Minimum,full-time,44.5,0,0,308,10.1,4,1,Full-time (32h+),87.34,89.66,2,4.64,High Performer,,0,,True,2,Bachelor,1990,36,35+,,,1,6-12 mo
5900,Minimum,2025-05-26,5,Working,part-time,Shift Lead,26.7,109084,5900,109084,5,Working,Shift Lead,Minimum,part-time,26.7,0,0,292,9.6,4,1,Mid (20-32h),73.53,74.66,2,2.26,Low Performer,,0,,True,6,High School,2002,24,23-27,,,0,6-12 mo
5603,Competitive,2025-06-24,5,Working,full-time,Shift Lead,43.4,106042,5603,106042,5,Working,Shift Lead,Competitive,full-time,43.4,0,0,263,8.6,4,2,Full-time (32h+),82.005,82.39,2,-0.77,Medium Performer,,0,,True,3,High School,2006,20,Under 23 (Student-age),,,0,6-12 mo
5887,Minimum,2025-08-15,5,Working,part-time,Shift Lead,25.7,108922,5887,108922,5,Working,Shift Lead,Minimum,part-time,25.7,0,0,211,6.9,4,1,Mid (20-32h),75.5,75.5,1,0.0,Low Performer,,0,,False,0,Master,2003,23,23-27,,,0,6-12 mo
5435,Premium,2025-09-05,5,Working,full-time,Shift Lead,43.9,104545,5435,104545,5,Working,Shift Lead,Premium,full-time,43.9,0,0,190,6.2,4,3,Full-time (32h+),78.19,78.19,1,0.0,Low Performer,,0,,True,4,Associate Degree,1999,27,23-27,,,0,6-12 mo
5875,Premium,2025-10-19,5,Working,part-time,Shift Lead,26.3,108803,5875,108803,5,Working,Shift Lead,Premium,part-time,26.3,0,0,146,4.8,4,3,Mid (20-32h),89.29,89.29,1,0.0,High Performer,,0,,True,2,Master,1997,29,28-34,,,1,0-6 mo
5782,Competitive,2025-10-31,5,Working,full-time,Shift Lead,43.6,107830,5782,107830,5,Working,Shift Lead,Competitive,full-time,43.6,0,0,134,4.4,4,2,Full-time (32h+),74.75,74.75,1,0.0,Low Performer,,0,,True,5,Bachelor,2001,25,23-27,,,0,0-6 mo
5583,Minimum,2025-11-18,5,Working,part-time,Shift Lead,25.3,105848,5583,105848,5,Working,Shift Lead,Minimum,part-time,25.3,0,0,116,3.8,4,1,Mid (20-32h),92.06,92.06,1,0.0,High Performer,,0,,True,2,Bachelor,2000,26,23-27,,,1,0-6 mo
5591,Minimum,2025-12-09,5,Working,full-time,Shift Lead,43.9,105907,5591,105907,5,Working,Shift Lead,Minimum,full-time,43.9,0,0,95,3.1,4,1,Full-time (32h+),65.57,65.57,1,0.0,Low Performer,,0,,True,5,Associate Degree,2000,26,23-27,,,0,0-6 mo
5004,Competitive,2025-12-14,5,Working,part-time,Shift Lead,23.0,100030,5004,100030,5,Working,Shift Lead,Competitive,part-time,23.0,0,0,90,3.0,4,2,Mid (20-32h),89.21,89.21,1,0.0,High Performer,,0,,True,3,Bachelor,1997,29,28-34,,,1,0-6 mo
5542,Minimum,2025-12-28,5,Working,full-time,Shift Lead,45.7,105513,5542,105513,5,Working,Shift Lead,Minimum,full-time,45.7,0,0,76,2.5,4,1,Full-time (32h+),86.81,86.81,1,0.0,High Performer,,0,,True,3,High School,2005,21,Under 23 (Student-age),,,1,0-6 mo
6045,Premium,2022-12-08,5,Left,part-time,Shift Lead,25.4,110303,6045,110303,5,Left,Shift Lead,Premium,part-time,25.4,1,0,1192,39.2,4,3,Mid (20-32h),82.39545454545454,87.53,11,-1.6,Medium Performer,2023-07-16,1,Better Offer,True,9,Bachelor,1997,29,28-34,220.0,7.2,0,24+ mo
5534,Premium,2021-11-01,5,Left,full-time,Shift Lead,44.8,105391,5534,105391,5,Left,Shift Lead,Premium,full-time,44.8,1,0,1594,52.4,4,3,Full-time (32h+),81.90555555555555,86.34,9,-6.56,Medium Performer,2022-03-03,1,Relocation,True,4,Associate Degree,2005,21,Under 23 (Student-age),122.0,4.0,0,24+ mo
5090,Competitive,2022-01-10,5,Left,part-time,Shift Lead,22.4,101037,5090,101037,5,Left,Shift Lead,Competitive,part-time,22.4,1,0,1524,50.1,4,2,Mid (20-32h),68.12571428571428,74.48,7,-6.44,Low Performer,2022-02-09,1,Insufficient Wages,True,5,Associate Degree,1992,34,28-34,30.0,1.0,0,24+ mo
5624,Premium,2021-11-23,5,Left,full-time,Bartender,38.4,106309,5624,106309,5,Left,Bartender,Premium,full-time,38.4,1,0,1572,51.6,4,3,Full-time (32h+),89.08857142857143,92.82,7,-12.42,High Performer,2022-11-11,1,Insufficient Wages,True,2,Master,2003,23,23-27,353.0,11.6,1,24+ mo
5752,Competitive,2021-05-20,5,Left,full-time,Bartender,40.3,107505,5752,107505,5,Left,Bartender,Competitive,full-time,40.3,1,0,1759,57.8,4,2,Full-time (32h+),82.92428571428572,87.3,7,-1.5,Medium Performer,2022-02-24,1,Better Offer,False,0,Bachelor,1997,29,28-34,280.0,9.2,0,24+ mo
5479,Premium,2021-02-14,5,Fired,part-time,Bartender,23.9,104922,5479,104922,5,Fired,Bartender,Premium,part-time,23.9,1,1,1854,60.9,4,3,Mid (20-32h),84.93166666666666,92.99,6,-5.82,Medium Performer,2021-06-04,1,Performance,True,3,Associate Degree,2004,22,Under 23 (Student-age),110.0,3.6,0,24+ mo
5027,Minimum,2023-08-19,5,Left,full-time,Bartender,41.5,100271,5027,100271,5,Left,Bartender,Minimum,full-time,41.5,1,0,938,30.8,4,1,Full-time (32h+),91.235,95.72,6,-6.95,High Performer,2023-09-11,1,Better Offer,True,2,Bachelor,2003,23,23-27,23.0,0.8,1,24+ mo
5189,Minimum,2023-07-29,5,Left,full-time,Bartender,39.5,102052,5189,102052,5,Left,Bartender,Minimum,full-time,39.5,1,0,959,31.5,4,1,Full-time (32h+),80.346,85.56,5,-5.06,Medium Performer,2023-09-01,1,Poor Management,True,3,Associate Degree,1999,27,23-27,34.0,1.1,0,24+ mo
5984,Competitive,2022-08-26,5,Fired,part-time,Bartender,22.6,109907,5984,109907,5,Fired,Bartender,Competitive,part-time,22.6,1,1,1296,42.6,4,2,Mid (20-32h),74.274,78.7,5,-11.72,Low Performer,2022-10-22,1,Attendance,True,5,High School,2002,24,23-27,57.0,1.9,0,24+ mo
5810,Premium,2024-04-19,5,Left,full-time,Bartender,39.7,108047,5810,108047,5,Left,Bartender,Premium,full-time,39.7,1,0,694,22.8,4,3,Full-time (32h+),79.49,85.6,5,-9.68,Medium Performer,,0,Burntout,True,2,High School,1999,27,23-27,,,0,18-24 mo
5458,Competitive,2024-04-26,5,Left,full-time,Bartender,41.3,104710,5458,104710,5,Left,Bartender,Competitive,full-time,41.3,1,0,687,22.6,4,2,Full-time (32h+),75.896,80.07,5,-8.41,Low Performer,2024-08-29,1,Insufficient Wages,True,1,Bachelor,2003,23,23-27,125.0,4.1,0,18-24 mo
